transaction_id,date,customer_id,merchant,category,amount,payment_mode
TXN01378,2025-09-20,CUST009,Benson-Jones,groceries,262.67,debit card
TXN01379,2025-08-30,CUST011,"Kramer, Kim and Black",shopping,887.2,net banking
TXN01380,2025-10-08,CUST036,"Estrada, Johnson and Aguirre",travel,229.63,debit card
TXN01381,2025-11-15,CUST031,James-Thompson,utilities,864.19,UPI
TXN01382,2026-03-30,CUST012,Young PLC,groceries,351.97,net banking
TXN01383,2025-07-15,CUST032,"Williams, Garner and Krause",shopping,771.06,credit card
TXN01384,2025-12-26,CUST023,Parker Inc,dining,636.46,net banking
TXN01385,2026-04-16,CUST044,Myers LLC,travel,178.38,net banking
TXN01386,2025-10-09,CUST026,"Olson, Hill and Rivera",utilities,503.89,credit card
TXN01387,2026-01-26,CUST025,Meadows PLC,entertainment,550.63,net banking
TXN01388,2025-12-17,CUST034,"Smith, Miller and Perez",utilities,759.0,UPI
TXN01389,2025-12-08,CUST021,Weiss-Marshall,groceries,543.17,net banking
TXN01390,2025-08-26,CUST025,"Lopez, Jones and Hamilton",travel,101.32,UPI
TXN01391,2026-06-12,CUST025,"Simmons, Jackson and Garrison",shopping,284.28,debit card
TXN01392,2025-12-21,CUST049,Woodard-Smith,travel,517.97,net banking
TXN01393,2025-07-21,CUST048,Reeves Group,entertainment,116.97,net banking
TXN01394,2026-04-26,CUST008,Smith Ltd,groceries,503.28,credit card
TXN01395,2026-04-04,CUST038,"Clark, Brown and Sharp",utilities,216.94,net banking
TXN01396,2026-03-27,CUST031,Petersen-Nunez,utilities,660.26,credit card
TXN01397,2025-09-08,CUST045,Oliver Ltd,dining,939.46,UPI
TXN01398,2026-05-17,CUST036,Thompson Ltd,travel,45.87,UPI
TXN01399,2025-12-27,CUST015,Stone Inc,utilities,255.38,net banking
TXN01400,2026-03-27,CUST014,Gonzalez LLC,groceries,809.3,UPI
TXN01401,2026-01-08,CUST006,"Parker, Jackson and Padilla",travel,249.52,debit card
TXN01402,2026-04-06,CUST039,Chaney-Hogan,travel,937.18,credit card
TXN01403,2026-03-31,CUST024,"Munoz, Sullivan and Burns",shopping,25.04,UPI
TXN01404,2025-11-17,CUST033,"Adams, Scott and Patton",shopping,921.65,UPI
TXN01405,2025-12-09,CUST046,Forbes-Bowen,shopping,823.55,credit card
TXN01406,2026-02-03,CUST032,Williams-Kelly,utilities,507.16,credit card
TXN01407,2025-08-29,CUST013,Wheeler-Acosta,shopping,16.15,net banking
TXN01408,2025-08-17,CUST012,Price Group,travel,57.55,net banking
TXN01409,2025-08-18,CUST039,Salazar-Sullivan,groceries,335.44,debit card
TXN01410,2026-02-01,CUST010,"Carroll, Gonzalez and Soto",travel,585.49,net banking
TXN01411,2025-10-08,CUST035,Lee-Boyer,shopping,485.08,UPI
TXN01412,2025-09-26,CUST013,Benton Group,dining,585.66,UPI
TXN01413,2026-04-23,CUST020,"Robinson, Hall and Patel",entertainment,226.63,credit card
TXN01414,2025-11-19,CUST037,"Clarke, Olson and Benton",travel,715.4,UPI
TXN01415,2025-12-13,CUST044,Wilson-Miller,travel,525.65,net banking
TXN01416,2025-07-21,CUST047,Cantu-Wallace,travel,213.49,debit card
TXN01417,2025-09-15,CUST032,Dominguez Ltd,shopping,525.66,credit card
TXN01418,2026-02-14,CUST008,Lopez PLC,groceries,842.88,UPI
TXN01419,2026-05-05,CUST013,Aguirre and Sons,utilities,26.4,net banking
TXN01420,2026-02-07,CUST030,"Stanley, King and Harrison",groceries,973.0,net banking
TXN01421,2025-09-01,CUST038,Long Ltd,dining,248.47,net banking
TXN01422,2025-09-18,CUST018,Davenport-Wong,utilities,60.12,debit card
TXN01423,2025-08-10,CUST048,Clark LLC,entertainment,997.29,credit card
TXN01424,2026-05-12,CUST012,Garner LLC,travel,496.05,credit card
TXN01425,2026-05-21,CUST046,Robertson-Zavala,travel,742.78,credit card
TXN01426,2025-11-04,CUST042,Cooper-Mccann,dining,212.27,credit card
TXN01427,2026-04-03,CUST010,"Ferguson, Dickson and Ochoa",shopping,211.77,net banking
TXN01428,2026-03-31,CUST033,"Carson, Mcgee and Wells",travel,727.23,debit card
TXN01429,2026-05-03,CUST006,Patterson-Murray,utilities,871.66,net banking
TXN01430,2025-11-15,CUST007,Roman-Walker,dining,50.59,credit card
TXN01431,2025-10-26,CUST049,Johnson LLC,shopping,29.34,UPI
TXN01432,2026-02-09,CUST002,"Grant, Ferguson and Fitzpatrick",shopping,176.86,debit card
TXN01433,2026-05-27,CUST031,Herring Group,groceries,285.7,UPI
TXN01434,2026-01-05,CUST026,"Martin, Wolfe and Torres",utilities,267.86,UPI
TXN01435,2026-04-23,CUST044,Hess-Downs,dining,115.95,UPI
TXN01436,2025-11-02,CUST009,Brown LLC,entertainment,938.71,UPI
TXN01437,2026-05-24,CUST040,"James, Brown and Silva",utilities,832.33,UPI
TXN01438,2026-02-27,CUST031,Gonzalez-Christensen,dining,129.22,debit card
TXN01439,2026-04-16,CUST012,Hernandez Ltd,travel,909.21,credit card
TXN01440,2026-04-12,CUST048,Russell-Austin,travel,192.19,debit card
TXN01441,2025-08-06,CUST044,"Grant, Jones and Rodriguez",dining,614.56,debit card
TXN01442,2025-07-23,CUST006,Garcia Group,groceries,353.69,credit card
TXN01443,2025-11-03,CUST032,"Reese, Myers and Boyd",shopping,652.37,net banking
TXN01444,2026-05-28,CUST043,"Chavez, Hall and Bryan",shopping,968.17,net banking
TXN01445,2026-06-10,CUST046,Payne PLC,shopping,522.21,UPI
TXN01446,2025-06-18,CUST032,Gonzalez-Davis,travel,111.49,net banking
TXN01447,2025-10-30,CUST044,"Alvarez, Fritz and Wilson",groceries,784.13,net banking
TXN01448,2026-02-28,CUST049,Pope PLC,entertainment,564.2,credit card
TXN01449,2025-10-25,CUST009,"Francis, Hines and Smith",utilities,943.58,UPI
TXN01450,2025-08-15,CUST038,Watkins LLC,travel,782.64,net banking
TXN01451,2025-07-27,CUST010,Walker-Rose,utilities,908.57,debit card
TXN01452,2026-06-09,CUST040,"Jennings, Good and Gordon",groceries,225.95,net banking
TXN01453,2025-12-07,CUST005,"Browning, Morgan and Berger",entertainment,339.8,debit card
TXN01454,2025-11-04,CUST047,"Obrien, Sutton and Jones",shopping,139.84,credit card
TXN01455,2025-08-26,CUST002,Obrien-Duffy,dining,592.4,UPI
TXN01456,2026-03-21,CUST018,Weaver Ltd,entertainment,640.91,net banking
TXN01457,2026-04-11,CUST014,"Gamble, Rodgers and Roberson",shopping,371.05,net banking
TXN01458,2025-12-27,CUST014,Davis-Howell,utilities,317.89,UPI
TXN01459,2025-06-27,CUST006,"Lee, Gonzalez and Holmes",groceries,178.84,UPI
TXN01460,2026-06-11,CUST037,"Heath, Gonzalez and Garrett",groceries,107.68,net banking
TXN01461,2026-04-03,CUST006,Cruz-Miller,utilities,524.37,credit card
TXN01462,2026-04-12,CUST003,Ibarra Group,utilities,159.58,credit card
TXN01463,2025-10-12,CUST012,"White, Mills and Willis",dining,72.79,debit card
TXN01464,2025-09-06,CUST023,"Foster, Smith and Chang",groceries,748.12,net banking
TXN01465,2026-02-10,CUST041,Rowe-Gay,travel,211.69,UPI
TXN01466,2026-04-22,CUST041,Foster Inc,utilities,792.38,credit card
TXN01467,2026-06-10,CUST031,"Garcia, Woodard and Bond",utilities,402.12,debit card
TXN01468,2026-03-13,CUST029,Jackson-Callahan,groceries,919.09,credit card
TXN01469,2026-03-12,CUST001,Gonzalez LLC,utilities,717.76,credit card
TXN01470,2025-12-03,CUST030,Wade-Gonzalez,entertainment,127.34,debit card
TXN01471,2026-01-05,CUST019,Lam-Friedman,entertainment,58.19,UPI
TXN01472,2026-02-07,CUST023,Ramirez-Banks,dining,916.1,UPI
TXN01473,2026-04-01,CUST022,"Diaz, King and Alvarado",utilities,562.81,net banking
TXN01474,2026-03-29,CUST016,Ray-Johnson,dining,491.01,net banking
TXN01475,2026-05-10,CUST050,"Hall, Solomon and Barnes",utilities,399.41,UPI
TXN01476,2026-02-16,CUST050,"Jones, Wells and Cross",groceries,891.14,debit card
TXN01477,2025-08-21,CUST028,Harrison Ltd,travel,476.83,net banking
TXN01478,2025-10-19,CUST017,Parker Group,entertainment,715.14,credit card
TXN01479,2026-04-24,CUST007,"Morris, Stewart and Smith",utilities,403.6,net banking
TXN01480,2025-08-27,CUST040,"Sweeney, Morse and Stark",entertainment,143.38,credit card
TXN01481,2025-11-01,CUST024,"Dudley, Thomas and Phillips",utilities,438.5,net banking
TXN01482,2025-06-18,CUST041,Hall-Dudley,entertainment,985.46,debit card
TXN01483,2025-09-10,CUST023,Warner-Murphy,dining,191.67,net banking
TXN01484,2025-12-31,CUST036,"Martin, Burns and Rogers",dining,254.89,UPI
TXN01485,2025-08-27,CUST045,Berry-Silva,utilities,330.31,debit card
TXN01486,2026-04-29,CUST049,Hart PLC,dining,973.03,UPI
TXN01487,2025-11-22,CUST024,Padilla Ltd,dining,673.23,UPI
TXN01488,2026-02-19,CUST028,"Harmon, Schmidt and Warren",utilities,234.61,UPI
TXN01489,2026-02-19,CUST027,"Gallegos, White and Cunningham",travel,729.26,debit card
TXN01490,2025-10-15,CUST012,Alvarez and Sons,entertainment,756.34,net banking
TXN01491,2025-08-24,CUST036,Stone-Hall,groceries,672.22,net banking
TXN01492,2026-03-25,CUST024,"James, Roberson and Turner",travel,64.42,debit card
TXN01493,2026-04-01,CUST008,Olson LLC,travel,259.01,credit card
TXN01494,2026-05-19,CUST023,"Brown, Smith and Lee",utilities,443.44,debit card
TXN01495,2026-04-25,CUST043,Smith-Sims,groceries,228.24,net banking
TXN01496,2026-03-04,CUST020,Lopez-Powell,dining,168.37,net banking
TXN01497,2025-10-28,CUST048,Chan Inc,groceries,904.41,net banking
TXN01498,2025-06-27,CUST040,"Steele, Jones and Neal",travel,242.02,net banking
TXN01499,2025-12-16,CUST006,Thornton LLC,dining,911.83,UPI
TXN01500,2026-01-21,CUST046,"Scott, Chen and Butler",shopping,407.19,credit card
TXN01501,2025-08-18,CUST010,Dunlap-Rose,groceries,595.65,UPI
TXN01502,2025-06-16,CUST047,"Price, Scott and Nguyen",travel,91.67,debit card
TXN01503,2025-07-05,CUST003,Nichols-Herrera,groceries,778.14,debit card
TXN01504,2025-12-02,CUST046,"Wallace, Frank and Jenkins",entertainment,241.75,net banking
TXN01505,2025-06-26,CUST030,"Blair, Young and Dillon",groceries,859.23,UPI
TXN01506,2026-04-19,CUST012,Hamilton and Sons,dining,413.01,credit card
TXN01507,2026-03-29,CUST015,Shepherd Group,entertainment,296.51,UPI
TXN01508,2025-09-21,CUST007,"Stanley, Macdonald and Powers",utilities,800.34,UPI
TXN01509,2026-06-07,CUST002,"Curtis, Gomez and Brooks",shopping,676.57,net banking
TXN01510,2026-03-27,CUST007,Jones-Wong,dining,423.41,UPI
TXN01511,2026-01-12,CUST012,Robinson-Cooper,shopping,453.79,net banking
TXN01512,2026-03-03,CUST025,Davis-Jones,dining,528.48,credit card
TXN01513,2026-06-01,CUST047,"Crawford, Cameron and Ferrell",groceries,620.43,UPI
TXN01514,2025-12-18,CUST029,Cline-Flores,entertainment,351.62,UPI
TXN01515,2026-04-26,CUST028,Soto-Mcfarland,groceries,252.9,credit card
TXN01516,2025-10-26,CUST045,Hernandez Group,groceries,917.2,UPI
TXN01517,2026-02-13,CUST013,Boyle-Bryan,utilities,210.24,UPI
TXN01518,2026-05-22,CUST010,Wagner-Sullivan,shopping,569.25,debit card
TXN01519,2026-06-12,CUST003,Glover and Sons,utilities,277.97,net banking
TXN01520,2025-09-04,CUST013,Martin-Blair,dining,562.49,credit card
TXN01521,2026-04-29,CUST009,Foster-Baxter,shopping,641.8,debit card
TXN01522,2025-08-12,CUST004,Duran-Mejia,utilities,984.91,credit card
TXN01523,2025-08-29,CUST038,Escobar-Miller,groceries,603.14,net banking
TXN01524,2025-07-02,CUST011,Robinson LLC,groceries,762.63,debit card
TXN01525,2025-06-26,CUST028,Stevens Ltd,utilities,48.85,net banking
TXN01526,2026-02-01,CUST048,Morris-Hooper,entertainment,673.19,debit card
TXN01527,2026-04-23,CUST037,Harris Ltd,dining,111.37,debit card
TXN01528,2025-09-05,CUST012,Stevens and Sons,groceries,420.82,net banking
TXN01529,2025-11-08,CUST039,"Tyler, Moore and Henderson",shopping,152.33,debit card
TXN01530,2025-07-04,CUST011,"Ryan, Rios and Kramer",shopping,843.53,debit card
TXN01531,2025-07-03,CUST024,Andrews PLC,entertainment,514.8,net banking
TXN01532,2025-08-29,CUST033,Boyd-Lam,utilities,452.48,credit card
TXN01533,2026-02-23,CUST027,Lane PLC,shopping,541.87,UPI
TXN01534,2025-10-02,CUST021,"Romero, Johnson and Lopez",shopping,762.33,credit card
TXN01535,2026-03-02,CUST010,"Cook, Herrera and Castro",entertainment,426.63,credit card
TXN01536,2026-04-07,CUST031,Bass-Martinez,travel,916.19,UPI
TXN01537,2026-02-24,CUST024,"Long, Hill and Smith",shopping,708.7,credit card
TXN01538,2025-12-27,CUST017,Allison PLC,travel,455.28,UPI
TXN01539,2025-10-04,CUST029,"Moyer, Figueroa and Washington",shopping,978.65,debit card
TXN01540,2026-03-16,CUST008,Nixon-Long,groceries,306.16,credit card
TXN01541,2026-04-17,CUST032,Oneill-Diaz,dining,797.09,credit card
TXN01542,2025-07-05,CUST044,Wolf-Lee,utilities,432.11,net banking
TXN01543,2025-09-19,CUST024,Gibbs-Hanson,entertainment,107.28,net banking
TXN01544,2026-02-14,CUST014,Ramirez and Sons,groceries,833.03,credit card
TXN01545,2026-04-20,CUST005,Wade-Morris,utilities,892.14,UPI
TXN01546,2025-07-28,CUST001,Rivera Ltd,shopping,236.25,credit card
TXN01547,2025-10-19,CUST050,"Hamilton, Rodriguez and Dougherty",groceries,669.93,net banking
TXN01548,2026-03-15,CUST030,"Byrd, Stone and Myers",dining,277.57,net banking
TXN01549,2025-12-31,CUST023,"Martinez, Johnson and Walters",utilities,277.26,debit card
TXN01550,2026-05-04,CUST008,Vasquez-Thomas,utilities,416.23,debit card
TXN01551,2026-01-05,CUST009,"Bird, Freeman and Smith",dining,799.33,debit card
TXN01552,2025-10-03,CUST019,"Willis, Fry and Welch",groceries,492.07,UPI
TXN01553,2026-02-11,CUST022,Wade and Sons,dining,474.71,net banking
TXN01554,2025-11-07,CUST037,Torres-Mcdaniel,shopping,959.34,UPI
TXN01555,2025-08-14,CUST039,Smith-Walker,entertainment,237.04,credit card
TXN01556,2026-03-23,CUST004,"Dean, Stephens and Jackson",groceries,302.59,UPI
TXN01557,2026-05-06,CUST011,Williams LLC,travel,350.17,UPI
TXN01558,2025-07-05,CUST038,"Daniels, Oliver and Gutierrez",shopping,627.86,UPI
TXN01559,2025-12-31,CUST007,Saunders Inc,entertainment,820.57,credit card
TXN01560,2025-08-13,CUST016,Martin PLC,travel,612.9,net banking
TXN01561,2026-01-25,CUST001,"Phillips, Holt and Wallace",shopping,969.8,debit card
TXN01562,2026-06-03,CUST007,Schmitt-Kirk,travel,738.73,debit card
TXN01563,2025-08-22,CUST009,Melendez Inc,entertainment,31.71,debit card
TXN01564,2025-12-29,CUST022,Owens-Foster,shopping,617.17,debit card
TXN01565,2025-12-23,CUST026,"Allen, Simpson and Martinez",dining,912.99,debit card
TXN01566,2025-10-15,CUST009,"Watkins, Carter and Lopez",shopping,462.14,UPI
TXN01567,2025-10-09,CUST014,Thomas Ltd,travel,761.03,debit card
TXN01568,2026-02-17,CUST049,Sherman Group,travel,102.27,net banking
TXN01569,2026-04-07,CUST003,White and Sons,groceries,273.27,debit card
TXN01570,2026-05-08,CUST002,Ramsey-Moore,entertainment,830.64,debit card
TXN01571,2026-04-26,CUST029,Cantu-Hamilton,dining,859.58,UPI
TXN01572,2026-02-11,CUST038,"Valdez, Jackson and Parks",entertainment,575.32,credit card
TXN01573,2025-06-29,CUST033,"Wright, Hill and Tucker",entertainment,392.23,credit card
TXN01574,2026-06-13,CUST008,Jones-Jenkins,shopping,555.78,net banking
TXN01575,2026-03-03,CUST033,Dawson and Sons,groceries,956.93,net banking
TXN01576,2025-08-12,CUST042,Pena-Riley,dining,940.94,UPI
TXN01577,2025-09-15,CUST017,"Adams, Schultz and Hart",dining,886.0,debit card
TXN01578,2026-01-06,CUST048,Smith Group,groceries,20.3,debit card
TXN01579,2026-01-28,CUST017,Sawyer-Peterson,dining,893.16,net banking
TXN01580,2026-05-30,CUST023,"Garcia, Shaffer and Villa",groceries,622.3,debit card
TXN01581,2025-08-21,CUST044,"Davis, Johnson and Fletcher",utilities,867.83,debit card
TXN01582,2025-12-17,CUST048,"Steele, Thomas and Gray",groceries,147.2,UPI
TXN01583,2026-05-15,CUST028,Andrews-Smith,groceries,256.61,credit card
TXN01584,2025-12-06,CUST005,Potts LLC,dining,358.86,net banking
TXN01585,2026-03-14,CUST028,"Calhoun, Nolan and Powers",dining,895.07,credit card
TXN01586,2026-04-12,CUST050,"Sheppard, Horton and Kennedy",shopping,267.96,UPI
TXN01587,2025-06-21,CUST007,Torres-Diaz,entertainment,157.52,net banking
TXN01588,2025-11-24,CUST029,"Martin, Carter and Brown",entertainment,981.04,UPI
TXN01589,2025-12-02,CUST008,Solis Inc,travel,440.99,UPI
TXN01590,2025-10-03,CUST010,"Conrad, Mathews and Stevenson",dining,963.39,UPI
TXN01591,2025-08-24,CUST003,White Ltd,dining,67.35,debit card
TXN01592,2026-05-23,CUST043,Sharp LLC,entertainment,551.17,credit card
TXN01593,2025-12-13,CUST048,Quinn Ltd,groceries,386.75,debit card
TXN01594,2026-01-01,CUST026,Singh and Sons,entertainment,322.53,debit card
TXN01595,2026-06-08,CUST024,Foster Ltd,travel,811.43,net banking
TXN01596,2025-07-06,CUST046,"Price, Gibson and Foster",groceries,566.41,credit card
TXN01597,2025-07-07,CUST024,Collins-White,shopping,309.34,net banking
TXN01598,2025-06-23,CUST019,"Mendez, Fisher and Robinson",dining,159.81,credit card
TXN01599,2025-12-01,CUST023,Bishop Ltd,utilities,126.96,credit card
TXN01600,2025-08-07,CUST010,Barnett-Jenkins,groceries,932.89,UPI
TXN01601,2025-08-24,CUST027,Ferrell-Thompson,groceries,57.35,net banking
TXN01602,2026-06-11,CUST032,"Mcintosh, Miller and Ruiz",utilities,175.09,credit card
TXN01603,2025-08-09,CUST002,Curtis-Hawkins,dining,437.33,credit card
TXN01604,2025-10-13,CUST044,"Duncan, Edwards and Waters",travel,103.29,debit card
TXN01605,2025-06-25,CUST016,"Kennedy, Johnson and Lee",shopping,233.34,credit card
TXN01606,2025-12-30,CUST043,Hahn and Sons,shopping,501.5,net banking
TXN01607,2025-09-26,CUST009,"Robertson, Harvey and Morrison",shopping,772.41,UPI
TXN01608,2026-04-01,CUST033,"Hernandez, Ward and Frazier",entertainment,114.21,credit card
TXN01609,2026-02-17,CUST031,Stark and Sons,utilities,727.49,debit card
TXN01610,2026-01-23,CUST003,Sutton and Sons,travel,491.67,debit card
TXN01611,2025-09-02,CUST026,"Rollins, Martinez and Roberson",entertainment,661.27,debit card
TXN01612,2026-01-13,CUST010,May-Mclaughlin,travel,835.71,net banking
TXN01613,2025-11-30,CUST027,Fritz PLC,dining,141.34,credit card
TXN01614,2026-03-25,CUST027,Perez-Howard,dining,24.13,debit card
TXN01615,2025-10-31,CUST031,Lopez Ltd,utilities,934.09,debit card
TXN01616,2026-01-11,CUST032,"Rice, Howe and Thomas",dining,789.49,UPI
TXN01617,2025-07-21,CUST018,Reed-Turner,dining,712.33,UPI
TXN01618,2026-02-10,CUST043,Garcia Group,dining,51.45,net banking
TXN01619,2026-01-21,CUST024,"Stark, Cardenas and Thornton",travel,347.84,credit card
TXN01620,2026-06-02,CUST048,Tran-Vasquez,travel,814.11,credit card
TXN01621,2026-02-24,CUST046,Peterson LLC,utilities,408.05,debit card
TXN01622,2025-12-05,CUST025,"Mccoy, Smith and Duarte",entertainment,406.81,credit card
TXN01623,2026-02-19,CUST027,"Gomez, Humphrey and Hinton",utilities,291.14,debit card
TXN01624,2025-11-05,CUST014,Mathis PLC,utilities,946.66,net banking
TXN01625,2025-08-23,CUST050,Valenzuela-Jones,dining,286.59,debit card
TXN01626,2026-04-21,CUST030,Scott Ltd,utilities,481.5,net banking
TXN01627,2025-07-06,CUST004,Green Group,groceries,803.72,UPI
TXN01628,2026-06-03,CUST032,"Chavez, Hanson and Browning",travel,579.66,UPI
TXN01629,2025-07-14,CUST003,Edwards-Hernandez,groceries,304.67,net banking
TXN01630,2025-10-20,CUST018,"Buckley, Vargas and Weber",entertainment,924.5,net banking
TXN01631,2025-12-06,CUST043,Sanders and Sons,dining,900.21,net banking
TXN01632,2026-03-05,CUST022,"Nelson, Manning and Stephenson",travel,252.62,credit card
TXN01633,2025-11-24,CUST043,"Schwartz, Grant and Pacheco",groceries,718.39,UPI
TXN01634,2026-01-10,CUST041,Barnes and Sons,travel,214.39,net banking
TXN01635,2026-05-12,CUST047,Price PLC,dining,71.68,credit card
TXN01636,2025-11-26,CUST038,"Olson, Ramirez and White",entertainment,211.84,net banking
TXN01637,2026-02-26,CUST003,Harper Inc,utilities,887.49,credit card
TXN01638,2026-02-12,CUST042,Hunt-Combs,travel,340.92,credit card
TXN01639,2026-05-25,CUST046,"White, Porter and House",travel,747.24,UPI
TXN01640,2025-07-17,CUST024,Hall Group,groceries,131.4,UPI
TXN01641,2026-01-17,CUST046,Green LLC,shopping,817.84,debit card
TXN01642,2026-04-15,CUST050,Wilson Ltd,utilities,366.22,debit card
TXN01643,2026-01-12,CUST023,Coleman-Johnson,shopping,395.68,UPI
TXN01644,2025-07-09,CUST044,Graham-Khan,shopping,572.28,debit card
TXN01645,2026-03-15,CUST014,"Howell, Mendoza and Lamb",dining,920.61,credit card
TXN01646,2025-09-17,CUST026,Porter PLC,groceries,329.56,UPI
TXN01647,2025-08-02,CUST037,"Kim, Swanson and Alvarado",dining,156.49,credit card
TXN01648,2026-02-23,CUST007,King-Travis,travel,208.93,net banking
TXN01649,2026-04-14,CUST007,Cummings-Davis,shopping,735.66,UPI
TXN01650,2026-03-16,CUST013,"Pena, Wall and Miller",dining,374.69,UPI
TXN01651,2025-11-08,CUST022,Ochoa-Edwards,groceries,758.6,debit card
TXN01652,2026-01-08,CUST014,Rosales-Day,groceries,644.66,UPI
TXN01653,2025-09-15,CUST032,Johnson PLC,utilities,548.29,UPI
TXN01654,2026-02-25,CUST045,Wong PLC,utilities,913.62,net banking
TXN01655,2025-10-27,CUST022,"Joseph, Palmer and Scott",dining,952.08,debit card
TXN01656,2026-02-25,CUST043,"Sexton, Brown and Stevens",entertainment,243.55,UPI
TXN01657,2026-03-18,CUST018,"Johnston, Mullins and Baxter",dining,821.96,credit card
TXN01658,2026-02-16,CUST037,"Jefferson, Guerrero and Mccullough",shopping,158.6,net banking
TXN01659,2026-01-09,CUST020,"Garcia, Simpson and Fox",shopping,13.74,debit card
TXN01660,2026-05-10,CUST014,"Mcdonald, Wells and Harrison",utilities,192.58,net banking
TXN01661,2025-09-10,CUST043,Suarez Group,groceries,319.09,UPI
TXN01662,2026-02-09,CUST006,Winters Ltd,entertainment,231.29,net banking
TXN01663,2025-10-19,CUST024,Webster-Williams,travel,301.86,net banking
TXN01664,2025-06-16,CUST004,"Ibarra, Hunter and Alvarez",groceries,747.67,UPI
TXN01665,2025-12-06,CUST039,Jackson-Jackson,entertainment,233.29,credit card
TXN01666,2025-08-13,CUST045,Knight-Evans,groceries,254.7,credit card
TXN01667,2025-07-20,CUST033,Willis Group,travel,501.24,net banking
TXN01668,2026-03-03,CUST039,Robles-Booth,groceries,76.68,debit card
TXN01669,2026-03-06,CUST037,"Morrison, Johnson and Smith",dining,418.2,UPI
TXN01670,2026-01-01,CUST006,"Bruce, Cortez and Johnson",groceries,992.77,debit card
TXN01671,2026-02-16,CUST003,Allen-Hill,utilities,736.37,debit card
TXN01672,2025-11-02,CUST044,Williams Group,utilities,506.61,UPI
TXN01673,2025-12-09,CUST046,Lynch Inc,entertainment,732.47,net banking
TXN01674,2026-04-04,CUST040,Lawson-Jones,dining,320.08,UPI
TXN01675,2026-06-01,CUST015,Stanley-Knox,travel,280.68,net banking
TXN01676,2025-06-28,CUST041,Santana-Wilson,travel,903.07,debit card
TXN01677,2025-11-08,CUST022,"Gallagher, Collins and Coleman",entertainment,814.22,net banking
TXN01678,2026-03-25,CUST028,Randolph Group,utilities,832.05,UPI
TXN01679,2025-09-21,CUST018,"Shaffer, Kim and Meadows",utilities,86.3,credit card
TXN01680,2025-11-02,CUST038,Buchanan Ltd,utilities,119.19,UPI
TXN01681,2025-08-27,CUST010,"Archer, Myers and Mack",shopping,210.46,UPI
TXN01682,2026-03-04,CUST024,Sexton-Baldwin,travel,267.74,debit card
TXN01683,2025-09-11,CUST036,Smith Group,shopping,876.51,net banking
TXN01684,2025-09-30,CUST029,Lee-Wolf,travel,347.29,net banking
TXN01685,2025-07-11,CUST032,Rhodes Inc,shopping,64.05,UPI
TXN01686,2026-05-18,CUST039,Strickland-Gray,shopping,334.69,credit card
TXN01687,2026-01-19,CUST021,Howell-Long,entertainment,890.51,debit card
TXN01688,2026-05-06,CUST027,Montgomery and Sons,entertainment,138.8,UPI
TXN01689,2026-04-16,CUST036,Peterson Group,dining,317.58,net banking
TXN01690,2025-11-12,CUST008,Ali-Duke,utilities,591.94,net banking
TXN01691,2025-11-27,CUST005,Levy Group,groceries,683.22,credit card
TXN01692,2026-03-29,CUST031,"King, Hernandez and Miller",travel,254.18,credit card
TXN01693,2026-05-10,CUST013,"Hays, White and Green",entertainment,536.85,net banking
TXN01694,2025-09-08,CUST010,Dixon-Pruitt,utilities,554.07,UPI
TXN01695,2025-12-05,CUST035,"Jennings, Williams and Brown",shopping,917.12,credit card
TXN01696,2025-11-23,CUST011,Molina PLC,entertainment,810.17,credit card
TXN01697,2026-02-09,CUST011,"Ingram, Clark and Anderson",utilities,181.74,net banking
TXN01698,2026-01-30,CUST041,Conley-Mcintosh,shopping,304.13,UPI
TXN01699,2026-01-06,CUST030,Holloway-Graham,entertainment,578.48,debit card
TXN01700,2025-10-10,CUST036,Irwin-Willis,utilities,595.44,net banking
TXN01701,2026-04-08,CUST018,"Brown, Young and Lopez",utilities,708.56,credit card
TXN01702,2026-05-15,CUST018,Cabrera LLC,shopping,977.99,net banking
TXN01703,2026-06-15,CUST024,"Mitchell, Alexander and Barnett",utilities,532.53,debit card
TXN01704,2025-10-05,CUST017,Forbes and Sons,travel,144.16,debit card
TXN01705,2026-04-18,CUST010,Taylor LLC,dining,300.22,UPI
TXN01706,2026-04-22,CUST048,"Walker, Simmons and Hunt",shopping,279.41,net banking
TXN01707,2026-02-05,CUST048,Hudson-Keller,shopping,452.18,credit card
TXN01708,2025-07-11,CUST004,Davis LLC,entertainment,392.08,net banking
TXN01709,2025-08-04,CUST012,"Owen, Pollard and Peters",utilities,55.34,debit card
TXN01710,2026-02-20,CUST001,"Rodriguez, Kim and Walton",shopping,895.12,net banking
TXN01711,2026-04-18,CUST019,"Gill, Douglas and Mcintyre",groceries,643.35,UPI
TXN01712,2025-12-12,CUST003,"Peters, Cox and Klein",shopping,573.46,debit card
TXN01713,2026-03-31,CUST028,"Holmes, Ellis and Harris",shopping,352.03,UPI
TXN01714,2025-12-31,CUST001,Brown-Stanley,entertainment,759.43,debit card
TXN01715,2025-07-17,CUST017,Bruce-Padilla,utilities,317.59,debit card
TXN01716,2026-04-30,CUST018,Cox and Sons,utilities,386.46,UPI
TXN01717,2026-04-15,CUST016,Schmitt-Meyer,travel,581.01,debit card
TXN01718,2025-08-26,CUST044,Smith-Young,shopping,655.86,credit card
TXN01719,2025-07-26,CUST008,Thompson-Roy,entertainment,469.79,UPI
TXN01720,2026-06-05,CUST032,"Shaw, Ortega and Melton",shopping,995.85,debit card
