transaction_id,date,customer_id,merchant,category,amount,payment_mode,month,day_of_week,rolling_avg_7d
TXN01813,2025-07-22,CUST030,Hutchinson Ltd,dining,368.57,net banking,7,1,505.19
TXN01878,2025-07-31,CUST030,Hart-Owen,utilities,863.69,net banking,7,3,576.89
TXN01807,2025-08-15,CUST030,"Cook, Foster and Johnston",travel,548.98,credit card,8,4,572.24
TXN01799,2025-08-24,CUST030,"Green, Lopez and Sanders",groceries,184.29,credit card,8,6,516.82
TXN01996,2025-08-27,CUST030,"Webb, Patel and Howard",entertainment,268.11,debit card,8,2,479.61
TXN00570,2025-09-25,CUST030,Hunt-Clark,entertainment,342.77,net banking,9,3,405.83
TXN00366,2025-10-04,CUST030,Harris Inc,entertainment,137.74,net banking,10,5,387.74
TXN01229,2025-10-04,CUST030,Rodriguez LLC,shopping,653.37,debit card,10,5,428.42
TXN00425,2025-10-11,CUST030,Rodriguez PLC,shopping,736.36,debit card,10,5,410.23
TXN01184,2025-10-11,CUST030,White Inc,entertainment,998.48,UPI,10,5,474.45
TXN00915,2025-10-24,CUST030,"Tate, Li and Hale",travel,240.31,net banking,10,4,482.45
TXN00865,2025-11-30,CUST030,"Stewart, Norman and Brooks",entertainment,854.45,debit card,11,6,566.21
TXN01470,2025-12-03,CUST030,Wade-Gonzalez,entertainment,127.34,debit card,12,2,535.44
TXN01190,2025-12-24,CUST030,Lee LLC,utilities,681.64,credit card,12,2,613.14
TXN00880,2025-12-27,CUST030,Bowers Ltd,dining,921.73,UPI,12,5,651.47
TXN01977,2025-12-31,CUST030,Stevenson Inc,entertainment,206.82,UPI,12,2,575.82
TXN01699,2026-01-06,CUST030,Holloway-Graham,entertainment,578.48,debit card,1,1,515.82
TXN01420,2026-02-07,CUST030,"Stanley, King and Harrison",groceries,973.0,net banking,2,5,620.49
TXN01308,2026-02-19,CUST030,Morgan LLC,travel,510.13,UPI,2,3,571.31
TXN00151,2026-02-28,CUST030,Hardin-Garcia,entertainment,22.67,credit card,2,5,556.35
TXN01790,2026-03-01,CUST030,Robles-Aguilar,entertainment,368.88,net banking,3,6,511.67
TXN01797,2026-03-07,CUST030,"Campos, Suarez and Harris",entertainment,220.55,UPI,3,5,411.5
TXN01548,2026-03-15,CUST030,"Byrd, Stone and Myers",dining,277.57,net banking,3,6,421.61
TXN01997,2026-03-22,CUST030,Wells Group,utilities,765.28,debit card,3,6,448.3
TXN00003,2026-03-27,CUST030,"Rodriguez, Turner and Stewart",travel,853.25,UPI,3,4,431.19
TXN00007,2026-04-07,CUST030,Hunter-Oliver,shopping,77.41,UPI,4,1,369.37
TXN01626,2026-04-21,CUST030,Scott Ltd,utilities,481.5,net banking,4,1,434.92
TXN01008,2026-04-29,CUST030,Clark-Thomas,groceries,870.38,net banking,4,2,506.56
TXN00287,2026-05-22,CUST030,Young-Gonzalez,dining,558.17,credit card,5,4,554.79
TXN00475,2026-05-28,CUST030,Anderson-Ramirez,entertainment,176.34,credit card,5,3,540.33
TXN01351,2026-06-02,CUST030,Rice-Silva,dining,328.97,UPI,6,1,478.0
TXN00546,2025-07-07,CUST031,Morales Group,shopping,318.03,debit card,7,0,318.03
TXN01798,2025-08-07,CUST031,Knapp-Stone,dining,44.87,UPI,8,3,181.45
TXN01134,2025-08-22,CUST031,Nelson-Williams,utilities,739.83,net banking,8,4,367.58
TXN00516,2025-08-25,CUST031,Franklin and Sons,utilities,598.52,credit card,8,0,425.31
TXN01729,2025-08-30,CUST031,"Phillips, Michael and Flynn",entertainment,399.45,credit card,8,5,420.14
TXN01730,2025-08-31,CUST031,"Davis, Moore and Peters",dining,454.82,UPI,8,6,425.92
TXN01811,2025-09-06,CUST031,Lee Inc,travel,292.56,debit card,9,5,406.87
TXN00373,2025-09-14,CUST031,Turner Group,utilities,27.15,UPI,9,6,365.31
TXN00583,2025-09-14,CUST031,Williams-Vasquez,travel,836.44,net banking,9,6,478.4
TXN00390,2025-09-17,CUST031,Johnson PLC,dining,777.25,debit card,9,2,483.74
TXN00743,2025-09-23,CUST031,Johnson-Nolan,dining,978.27,debit card,9,1,537.99
TXN01296,2025-09-23,CUST031,"Bryan, Thomas and Andrews",groceries,671.84,net banking,9,1,576.9
TXN00263,2025-10-08,CUST031,Baird Ltd,dining,152.71,net banking,10,2,533.75
TXN00496,2025-10-20,CUST031,"Martinez, Gibson and Jimenez",entertainment,484.41,credit card,10,0,561.15
TXN00579,2025-10-30,CUST031,Franklin PLC,travel,978.36,UPI,10,3,697.04
TXN01615,2025-10-31,CUST031,Lopez Ltd,utilities,934.09,debit card,10,4,710.99
TXN01381,2025-11-15,CUST031,James-Thompson,utilities,864.19,UPI,11,5,723.41
TXN01072,2025-11-19,CUST031,"Horn, Perez and Rodriguez",entertainment,111.0,UPI,11,2,599.51
TXN01341,2025-11-22,CUST031,Wright LLC,travel,450.03,net banking,11,5,567.83
TXN00872,2025-11-28,CUST031,Moore Group,travel,10.69,debit card,11,4,547.54
TXN00664,2025-11-29,CUST031,Oneill-Fox,shopping,271.29,net banking,11,5,517.09
TXN00984,2025-12-01,CUST031,Unknown Merchant,utilities,890.8,debit card,12,0,504.58
TXN00106,2025-12-09,CUST031,"Murphy, Ware and Frost",entertainment,461.47,UPI,12,1,437.07
TXN01906,2025-12-12,CUST031,"Cunningham, Patterson and Cantu",travel,527.61,credit card,12,4,388.98
TXN01369,2025-12-13,CUST031,"Massey, Burns and Daniels",shopping,18.76,net banking,12,5,375.81
TXN01893,2025-12-16,CUST031,"Mercer, Walker and Jones",travel,18.51,debit card,12,1,314.16
TXN00377,2026-01-05,CUST031,Cooper Ltd,dining,417.72,credit card,1,0,372.31
TXN01922,2026-01-05,CUST031,"Mcdowell, Anderson and Bonilla",groceries,776.99,UPI,1,0,444.55
TXN00118,2026-01-10,CUST031,"Pacheco, Boyer and Fuentes",travel,26.83,credit card,1,5,321.13
TXN01306,2026-01-19,CUST031,"Keller, Norris and Contreras",entertainment,477.76,net banking,1,0,323.45
TXN01609,2026-02-17,CUST031,Stark and Sons,utilities,727.49,debit card,2,1,352.01
TXN01438,2026-02-27,CUST031,Gonzalez-Christensen,dining,129.22,debit card,2,4,367.79
TXN00562,2026-03-17,CUST031,"Rios, Jenkins and Taylor",shopping,650.14,net banking,3,1,458.02
TXN01396,2026-03-27,CUST031,Petersen-Nunez,utilities,660.26,credit card,3,4,492.67
TXN01692,2026-03-29,CUST031,"King, Hernandez and Miller",travel,254.18,credit card,3,6,417.98
TXN01536,2026-04-07,CUST031,Bass-Martinez,travel,916.19,UPI,4,1,545.03
TXN00905,2026-04-18,CUST031,Lopez-Camacho,shopping,600.53,net banking,4,5,562.57
TXN00479,2026-04-19,CUST031,"Roberts, Carter and Mueller",dining,518.87,UPI,4,6,532.77
TXN01970,2026-04-24,CUST031,Williams PLC,shopping,876.71,UPI,4,4,639.55
TXN01883,2026-04-27,CUST031,Chambers and Sons,travel,423.11,net banking,4,0,607.12
TXN00043,2026-05-12,CUST031,Gillespie-Hart,travel,961.49,credit card,5,1,650.15
TXN01231,2026-05-16,CUST031,"Hill, Hoffman and Parker",travel,315.65,net banking,5,5,658.94
TXN01956,2026-05-22,CUST031,"Cannon, Shelton and Diaz",utilities,598.01,net banking,5,4,613.48
TXN01433,2026-05-27,CUST031,Herring Group,groceries,285.7,UPI,5,2,568.51
TXN00241,2026-06-05,CUST031,"Hayes, Cabrera and Bailey",dining,538.55,UPI,6,4,571.32
TXN00165,2026-06-10,CUST031,"Miller, Griffin and Mcgee",groceries,955.93,credit card,6,2,582.63
TXN01467,2026-06-10,CUST031,"Garcia, Woodard and Bond",utilities,402.12,debit card,6,2,579.64
TXN01968,2026-06-10,CUST031,Bradshaw LLC,dining,310.47,UPI,6,2,486.63
TXN00350,2026-06-13,CUST031,Wagner LLC,dining,662.34,net banking,6,5,536.16
TXN01446,2025-06-18,CUST032,Gonzalez-Davis,travel,111.49,net banking,6,2,111.49
TXN00430,2025-06-24,CUST032,Anderson-Martinez,entertainment,920.33,debit card,6,1,515.91
TXN00289,2025-07-02,CUST032,Hubbard Ltd,travel,537.91,credit card,7,2,523.24
TXN00454,2025-07-09,CUST032,Kaufman Inc,entertainment,37.09,UPI,7,2,401.7
TXN01685,2025-07-11,CUST032,Rhodes Inc,shopping,64.05,UPI,7,4,334.17
TXN01383,2025-07-15,CUST032,"Williams, Garner and Krause",shopping,771.06,credit card,7,1,406.99
TXN00348,2025-07-21,CUST032,White Inc,utilities,832.17,credit card,7,0,467.73
TXN00879,2025-08-02,CUST032,"Rodriguez, Day and Mendez",shopping,857.44,credit card,8,5,574.29
TXN00110,2025-08-08,CUST032,Knight-Odonnell,utilities,352.54,debit card,8,4,493.18
TXN01732,2025-08-08,CUST032,Mclean Inc,utilities,859.63,UPI,8,4,539.14
TXN01324,2025-08-23,CUST032,Morrison-Duran,utilities,387.97,UPI,8,5,589.27
TXN00336,2025-09-14,CUST032,Peterson LLC,travel,154.44,net banking,9,6,602.18
TXN01417,2025-09-15,CUST032,Dominguez Ltd,shopping,525.66,credit card,9,0,567.12
TXN01653,2025-09-15,CUST032,Johnson PLC,utilities,548.29,UPI,9,0,526.57
TXN00208,2025-09-18,CUST032,Bennett Inc,groceries,713.9,net banking,9,3,506.06
TXN00924,2025-09-19,CUST032,Roach LLC,groceries,101.81,UPI,9,4,470.24
TXN01315,2025-09-26,CUST032,"Andrade, Blevins and Brown",travel,436.39,UPI,9,4,409.78
TXN01986,2025-10-13,CUST032,Bowen-Carter,dining,683.41,net banking,10,0,451.99
TXN00760,2025-10-17,CUST032,"Shelton, Smith and Robinson",utilities,789.4,net banking,10,4,542.69
TXN00102,2025-10-26,CUST032,Terry-Martinez,groceries,406.58,UPI,10,6,525.68
TXN01443,2025-11-03,CUST032,"Reese, Myers and Boyd",shopping,652.37,net banking,11,0,540.55
TXN01116,2025-11-19,CUST032,Anderson-Love,entertainment,964.82,net banking,11,2,576.4
TXN00228,2025-11-24,CUST032,Hutchinson Inc,dining,700.83,net banking,11,0,661.97
TXN00894,2025-12-15,CUST032,Mullins Ltd,entertainment,795.57,UPI,12,0,713.28
TXN00070,2025-12-30,CUST032,Davenport-Garcia,utilities,95.73,net banking,12,1,629.33
TXN00957,2025-12-30,CUST032,Nelson Inc,shopping,421.97,debit card,12,1,576.84
TXN01830,2025-12-30,CUST032,Lewis Group,dining,282.07,net banking,12,1,559.05
TXN01169,2026-01-05,CUST032,"Smith, Chen and Pope",entertainment,497.14,credit card,1,0,536.88
TXN01616,2026-01-11,CUST032,"Rice, Howe and Thomas",dining,789.49,UPI,1,6,511.83
TXN00710,2026-01-20,CUST032,"Elliott, Dickerson and Choi",utilities,848.01,credit card,1,1,532.85
TXN01847,2026-01-26,CUST032,Taylor-Jones,shopping,658.36,UPI,1,0,513.25
TXN01406,2026-02-03,CUST032,Williams-Kelly,utilities,507.16,credit card,2,1,572.03
TXN01221,2026-02-04,CUST032,Edwards-Clark,groceries,675.32,credit card,2,2,608.22
TXN01919,2026-02-11,CUST032,Cox-Taylor,utilities,931.77,net banking,2,2,701.04
TXN00665,2026-02-17,CUST032,Harris-Barron,shopping,467.77,credit card,2,1,696.84
TXN00319,2026-02-21,CUST032,"Herrera, Beltran and Schwartz",groceries,462.11,credit card,2,5,650.07
TXN00061,2026-03-09,CUST032,Hill and Sons,travel,230.94,credit card,3,0,561.92
TXN00316,2026-03-13,CUST032,Weeks Inc,groceries,514.98,credit card,3,4,541.44
TXN00309,2026-04-11,CUST032,"Jimenez, Jackson and Martinez",travel,310.15,net banking,4,5,513.29
TXN00275,2026-04-12,CUST032,Koch-Santos,shopping,713.15,net banking,4,6,518.7
TXN01541,2026-04-17,CUST032,Oneill-Diaz,dining,797.09,credit card,4,4,499.46
TXN01085,2026-04-18,CUST032,Hall PLC,shopping,595.6,credit card,4,5,517.72
TXN00792,2026-05-19,CUST032,Bray-Haley,shopping,220.68,credit card,5,1,483.23
TXN00298,2026-05-22,CUST032,Atkinson-Douglas,shopping,390.21,net banking,5,4,505.98
TXN01345,2026-05-31,CUST032,Marks-Graves,groceries,914.6,debit card,5,6,563.07
TXN01628,2026-06-03,CUST032,"Chavez, Hanson and Browning",travel,579.66,UPI,6,2,601.57
TXN01720,2026-06-05,CUST032,"Shaw, Ortega and Melton",shopping,995.85,debit card,6,4,641.96
TXN01602,2026-06-11,CUST032,"Mcintosh, Miller and Ruiz",utilities,175.09,credit card,6,3,553.1
TXN00031,2026-06-15,CUST032,Robinson-Hester,groceries,166.42,net banking,6,0,491.79
TXN01573,2025-06-29,CUST033,"Wright, Hill and Tucker",entertainment,392.23,credit card,6,6,392.23
TXN01037,2025-06-30,CUST033,Romero-Bennett,groceries,19.02,UPI,6,0,205.62
TXN01067,2025-07-04,CUST033,Moore Inc,utilities,726.42,debit card,7,4,379.22
TXN00834,2025-07-05,CUST033,"Bullock, Robinson and Barron",dining,985.22,credit card,7,5,530.72
TXN01667,2025-07-20,CUST033,Willis Group,travel,501.24,net banking,7,6,524.83
TXN01532,2025-08-29,CUST033,Boyd-Lam,utilities,452.48,credit card,8,4,512.77
TXN00284,2025-09-01,CUST033,"Patton, Barnes and Jefferson",utilities,112.16,net banking,9,0,455.54
TXN00786,2025-09-14,CUST033,Stanton-Todd,utilities,134.87,UPI,9,6,418.77
TXN00214,2025-09-18,CUST033,Hodges-Reid,shopping,831.03,credit card,9,3,534.77
TXN01901,2025-09-25,CUST033,Jordan-Schwartz,utilities,6265.36,debit card,9,3,1326.05
TXN01091,2025-09-30,CUST033,"Wilson, Burgess and Parker",dining,275.1,debit card,9,1,1224.61
TXN01162,2025-10-02,CUST033,"Reyes, Perry and Peck",travel,197.04,debit card,10,3,1181.15
TXN01808,2025-10-04,CUST033,"Cunningham, Bailey and Pacheco",dining,718.7,debit card,10,5,1219.18
TXN00835,2025-10-06,CUST033,"Cox, Moore and Lewis",shopping,314.6,debit card,10,0,1248.1
TXN00549,2025-10-17,CUST033,"Smith, Perry and Espinoza",dining,622.02,credit card,10,4,1317.69
TXN00824,2025-10-18,CUST033,"Kaufman, Allison and Hart",dining,497.46,credit card,10,5,1270.04
TXN00759,2025-10-21,CUST033,Kelley LLC,dining,308.78,debit card,10,1,419.1
TXN01279,2025-10-23,CUST033,"Edwards, Sellers and Jones",travel,575.96,net banking,10,3,462.08
TXN01326,2025-10-25,CUST033,Cook LLC,shopping,37.66,debit card,10,5,439.31
TXN01404,2025-11-17,CUST033,"Adams, Scott and Patton",shopping,921.65,UPI,11,0,468.3
TXN00807,2025-11-23,CUST033,"Torres, Conley and Wang",groceries,299.57,credit card,11,6,466.16
TXN00993,2025-11-29,CUST033,Ford-Williams,shopping,520.76,UPI,11,5,451.69
TXN00154,2025-11-30,CUST033,"Harmon, Sutton and Wu",shopping,754.47,net banking,11,6,488.41
TXN01245,2025-12-01,CUST033,"Hernandez, Shaffer and Hall",entertainment,271.7,debit card,12,0,483.11
TXN01334,2025-12-01,CUST033,Lewis-Moreno,shopping,925.06,credit card,12,0,532.98
TXN01127,2025-12-09,CUST033,Perry-Giles,groceries,457.02,credit card,12,1,592.89
TXN01888,2025-12-17,CUST033,Stout-Hurley,dining,863.93,net banking,12,2,584.64
TXN00574,2025-12-21,CUST033,"Novak, Gould and Chan",shopping,145.02,UPI,12,6,562.57
TXN00428,2025-12-27,CUST033,Ross Inc,travel,611.55,credit card,12,5,575.54
TXN00248,2026-01-16,CUST033,White PLC,groceries,881.95,credit card,1,4,593.75
TXN00968,2026-01-21,CUST033,"Morris, Hooper and Zhang",utilities,710.2,debit card,1,2,656.39
TXN00021,2026-01-30,CUST033,Williams-Lee,groceries,950.19,net banking,1,4,659.98
TXN00340,2026-01-30,CUST033,Davis-Meyers,shopping,702.67,debit card,1,4,695.07
TXN01736,2026-01-31,CUST033,"Baker, Terrell and Larson",groceries,864.85,debit card,1,5,695.2
TXN00035,2026-02-02,CUST033,Romero Group,groceries,730.33,credit card,2,0,778.82
TXN01319,2026-02-03,CUST033,Wood-Ramirez,utilities,532.34,net banking,2,1,767.5
TXN00095,2026-03-02,CUST033,Williams-Maldonado,shopping,918.07,net banking,3,0,772.66
TXN01575,2026-03-03,CUST033,Dawson and Sons,groceries,956.93,net banking,3,1,807.91
TXN00230,2026-03-07,CUST033,Hall and Sons,travel,607.1,credit card,3,5,758.9
TXN00740,2026-03-09,CUST033,Grant-Villa,entertainment,452.98,net banking,3,0,723.23
TXN00909,2026-03-13,CUST033,Unknown Merchant,groceries,157.29,UPI,3,4,622.15
TXN00862,2026-03-17,CUST033,Carter-Tucker,shopping,292.18,debit card,3,1,559.56
TXN00249,2026-03-25,CUST033,Hayes-Wagner,entertainment,883.1,UPI,3,2,609.66
TXN01177,2026-03-25,CUST033,"Fox, Webb and Haney",entertainment,807.08,UPI,3,2,593.81
TXN01428,2026-03-31,CUST033,"Carson, Mcgee and Wells",travel,727.23,debit card,3,1,560.99
TXN01608,2026-04-01,CUST033,"Hernandez, Ward and Frazier",entertainment,114.21,credit card,4,2,490.58
TXN01735,2026-04-12,CUST033,Peterson-Graves,dining,280.19,net banking,4,6,465.9
TXN00644,2026-05-09,CUST033,Pacheco-Schaefer,utilities,771.69,net banking,5,5,553.67
TXN00052,2026-05-26,CUST033,Keller LLC,groceries,549.4,net banking,5,1,590.41
TXN00371,2026-06-11,CUST033,Bradley PLC,groceries,833.38,UPI,6,3,583.31
TXN00518,2025-06-20,CUST034,"Watkins, Kirk and Rodriguez",dining,474.89,UPI,6,4,474.89
TXN01820,2025-06-21,CUST034,"Cruz, Ellis and Allison",travel,624.71,credit card,6,5,549.8
TXN01358,2025-06-30,CUST034,"Jackson, Burton and Ward",utilities,457.31,UPI,6,0,518.97
TXN00596,2025-07-01,CUST034,"Williams, Duncan and Byrd",groceries,598.14,credit card,7,1,538.76
TXN00852,2025-07-16,CUST034,Brooks-Perez,shopping,88.16,UPI,7,2,448.64
TXN01140,2025-07-22,CUST034,Moyer-Lopez,dining,942.17,debit card,7,1,530.9
TXN00680,2025-07-23,CUST034,Garcia-Wilson,groceries,828.78,credit card,7,2,573.45
TXN01094,2025-08-05,CUST034,Barajas-Hernandez,entertainment,416.07,net banking,8,1,565.05
TXN00802,2025-09-02,CUST034,"Day, Holland and Jackson",utilities,821.23,credit card,9,1,593.12
TXN01855,2025-09-03,CUST034,Hanson-Rios,utilities,938.01,credit card,9,2,661.79
TXN01225,2025-09-04,CUST034,Snow-Johns,entertainment,590.34,net banking,9,3,660.68
TXN00485,2025-09-23,CUST034,Phelps-Mcintyre,shopping,153.34,UPI,9,1,669.99
TXN00116,2025-09-29,CUST034,"Castillo, Butler and Hernandez",groceries,948.26,net banking,9,0,670.86
TXN01882,2025-10-07,CUST034,Dominguez Group,shopping,498.16,credit card,10,1,623.63
TXN00338,2025-10-13,CUST034,"Johnson, Rodriguez and Rodriguez",dining,338.47,net banking,10,0,612.54
TXN00635,2025-11-09,CUST034,Smith-Murray,shopping,345.5,UPI,11,6,544.58
TXN00914,2025-11-24,CUST034,"Spencer, Santiago and Nichols",groceries,845.22,credit card,11,0,531.33
TXN00253,2025-12-04,CUST034,Li LLC,utilities,915.09,net banking,12,3,577.72
TXN00113,2025-12-06,CUST034,Hall and Sons,groceries,652.16,UPI,12,5,648.98
TXN01388,2025-12-17,CUST034,"Smith, Miller and Perez",utilities,759.0,UPI,12,2,621.94
TXN00726,2025-12-27,CUST034,Rogers-Shannon,dining,809.46,UPI,12,5,666.41
TXN01175,2026-01-03,CUST034,Montes Group,entertainment,982.11,net banking,1,5,758.36
TXN00367,2026-01-15,CUST034,"Rodriguez, Gonzalez and Jones",shopping,297.83,UPI,1,3,751.55
TXN01024,2026-01-15,CUST034,Mcfarland Group,dining,202.16,net banking,1,3,659.69
TXN01995,2026-01-16,CUST034,"Hanson, Johnson and Lloyd",dining,282.12,net banking,1,4,569.26
TXN00132,2026-01-20,CUST034,Mccarthy-Davis,utilities,960.75,UPI,1,1,613.35
TXN00869,2026-02-03,CUST034,"Small, Stark and Ford",shopping,592.2,debit card,2,1,589.52
TXN01139,2026-02-10,CUST034,Alvarez Group,entertainment,598.4,debit card,2,1,559.37
TXN00407,2026-02-21,CUST034,Rivera-Ramos,dining,300.33,debit card,2,5,461.97
TXN01274,2026-03-05,CUST034,Cochran Ltd,travel,284.48,UPI,3,3,460.06
TXN01989,2026-03-31,CUST034,Crawford-Randall,entertainment,179.4,net banking,3,1,456.81
TXN00623,2026-06-03,CUST034,Hayes Ltd,utilities,360.93,credit card,6,2,468.07
TXN00752,2026-06-09,CUST034,"Carter, Greene and Donaldson",groceries,112.09,UPI,6,1,346.83
TXN01317,2025-07-03,CUST035,Dean-Kennedy,travel,6976.65,credit card,7,3,6976.65
TXN00328,2025-07-23,CUST035,"Riley, Adams and Wagner",utilities,19.9,UPI,7,2,3498.27
TXN01156,2025-08-01,CUST035,Perez-Hines,travel,306.08,credit card,8,4,2434.21
TXN01258,2025-08-16,CUST035,Unknown Merchant,groceries,964.41,credit card,8,5,2066.76
TXN01075,2025-08-20,CUST035,"Lopez, Arnold and Price",travel,622.94,debit card,8,2,1778.0
TXN01738,2025-08-26,CUST035,Reed-Smith,utilities,488.14,net banking,8,1,1563.02
TXN00138,2025-08-30,CUST035,Cooper Group,entertainment,527.24,net banking,8,5,1415.05
TXN00510,2025-09-01,CUST035,Unknown Merchant,dining,81.37,UPI,9,0,430.01
TXN00864,2025-09-04,CUST035,Cooke-Dean,utilities,254.85,credit card,9,3,463.58
TXN01411,2025-10-08,CUST035,Lee-Boyer,shopping,485.08,UPI,10,2,489.15
TXN01863,2025-10-16,CUST035,"Garcia, Martinez and Hodges",entertainment,531.37,UPI,10,3,427.28
TXN01895,2025-10-18,CUST035,Mathis-Medina,groceries,595.09,net banking,10,5,423.31
TXN00799,2025-10-21,CUST035,Gregory-Gross,travel,616.81,credit card,10,1,441.69
TXN01173,2025-10-24,CUST035,Watkins-Prince,groceries,737.12,UPI,10,4,471.67
TXN00489,2025-10-27,CUST035,Vasquez-Harmon,dining,197.46,debit card,10,0,488.25
TXN00499,2025-11-01,CUST035,"Reilly, Mann and Williams",entertainment,108.06,credit card,11,5,467.28
TXN00867,2025-11-01,CUST035,Bryant-Johnson,shopping,755.41,debit card,11,5,505.9
TXN01157,2025-11-15,CUST035,"Sanders, Garcia and Gomez",dining,195.84,UPI,11,5,457.97
TXN01856,2025-11-18,CUST035,"Wood, Goodwin and Thomas",shopping,664.6,net banking,11,1,467.9
TXN00145,2025-12-03,CUST035,"Mcbride, Owen and Duarte",groceries,272.94,net banking,12,2,418.78
TXN01695,2025-12-05,CUST035,Unknown Merchant,shopping,917.12,credit card,12,4,444.49
TXN01164,2025-12-06,CUST035,"Taylor, Herrera and Dawson",entertainment,258.75,credit card,12,5,453.25
TXN00359,2025-12-14,CUST035,"Rivera, Lee and Nash",utilities,39.87,debit card,12,6,443.5
TXN00018,2025-12-25,CUST035,Ramirez Inc,travel,871.08,credit card,12,3,460.03
TXN00697,2025-12-30,CUST035,Brown-White,entertainment,372.81,credit card,12,1,485.31
TXN01314,2026-01-17,CUST035,Jacobson-Edwards,shopping,843.26,credit card,1,5,510.83
TXN01086,2026-01-21,CUST035,"Pope, Butler and Clay",entertainment,865.0,debit card,1,2,595.41
TXN01983,2026-01-31,CUST035,Spence LLC,groceries,766.9,credit card,1,5,573.95
TXN01948,2026-02-23,CUST035,Dunn-Wright,travel,864.27,credit card,2,0,660.46
TXN00243,2026-03-13,CUST035,Crane LLC,groceries,540.59,debit card,3,4,731.99
TXN01014,2026-03-18,CUST035,Proctor and Sons,travel,912.87,UPI,3,2,737.96
TXN01954,2026-03-30,CUST035,Brown-Brown,travel,804.6,credit card,3,0,799.64
TXN00037,2026-04-04,CUST035,Unknown Merchant,dining,247.14,net banking,4,5,714.48
TXN00696,2026-04-04,CUST035,"Singh, Mullins and Coleman",travel,321.28,credit card,4,5,636.81
TXN01754,2026-04-13,CUST035,Gonzalez-Rosario,groceries,43.12,credit card,4,0,533.41
TXN00853,2026-04-17,CUST035,Hughes-Melendez,utilities,20.86,net banking,4,4,412.92
TXN00803,2026-04-28,CUST035,"Thomas, Hensley and Moore",dining,155.58,debit card,4,1,357.92
TXN00515,2026-05-01,CUST035,Ortega-Lee,shopping,273.57,credit card,5,4,266.59
TXN00661,2026-05-04,CUST035,Smith and Sons,groceries,285.48,net banking,5,0,192.43
TXN01757,2026-05-22,CUST035,Kim-Chen,utilities,557.79,net banking,5,4,236.81
TXN00460,2025-07-07,CUST036,Johnson Inc,groceries,590.02,debit card,7,0,590.02
TXN00670,2025-07-07,CUST036,Unknown Merchant,entertainment,363.07,debit card,7,0,476.54
TXN00112,2025-08-12,CUST036,"Johnson, Ramirez and Lewis",utilities,981.31,UPI,8,1,644.8
TXN01491,2025-08-24,CUST036,Stone-Hall,groceries,672.22,net banking,8,6,651.66
TXN00830,2025-08-25,CUST036,Reynolds and Sons,utilities,300.27,net banking,8,0,581.38
TXN00526,2025-08-29,CUST036,Durham-Rubio,dining,975.99,credit card,8,4,647.15
TXN01812,2025-09-08,CUST036,Burton-Floyd,dining,843.64,net banking,9,0,675.22
TXN00358,2025-09-09,CUST036,"Clark, Bradshaw and Mitchell",utilities,542.22,net banking,9,1,668.39
TXN01683,2025-09-11,CUST036,Smith Group,shopping,876.51,net banking,9,3,741.74
TXN00940,2025-09-23,CUST036,Unknown Merchant,travel,943.21,debit card,9,1,736.29
TXN01183,2025-09-29,CUST036,Zavala LLC,shopping,687.54,debit card,9,0,738.48
TXN01380,2025-10-08,CUST036,"Estrada, Johnson and Aguirre",travel,229.63,debit card,10,2,728.39
TXN01700,2025-10-10,CUST036,Irwin-Willis,utilities,595.44,net banking,10,4,674.03
TXN01239,2025-10-19,CUST036,Luna-Oneal,utilities,388.86,net banking,10,6,609.06
TXN00522,2025-10-24,CUST036,"Garcia, Long and Robinson",entertainment,870.61,net banking,10,4,655.97
TXN01276,2025-11-10,CUST036,"Shaffer, Drake and Wong",dining,871.42,credit card,11,0,655.24
TXN01756,2025-11-16,CUST036,Bartlett LLC,dining,590.73,debit card,11,6,604.89
TXN01484,2025-12-31,CUST036,"Martin, Burns and Rogers",dining,254.89,UPI,12,2,543.08
TXN00709,2026-01-01,CUST036,"Manning, Walker and Collins",dining,681.43,net banking,1,3,607.63
TXN00053,2026-01-03,CUST036,Freeman-Williams,dining,635.6,net banking,1,5,613.36
TXN01902,2026-01-09,CUST036,Larson Inc,entertainment,861.47,UPI,1,4,680.88
TXN00585,2026-02-24,CUST036,"Henderson, Rivera and Pierce",travel,462.13,net banking,2,1,622.52
TXN01872,2026-03-17,CUST036,Morales-Hancock,dining,470.08,net banking,3,1,565.19
TXN01171,2026-03-18,CUST036,"Robinson, Baker and Herrera",dining,286.16,UPI,3,2,521.68
TXN00258,2026-04-13,CUST036,"Peterson, Davenport and Webster",travel,674.02,credit card,4,0,581.56
TXN01689,2026-04-16,CUST036,Peterson Group,dining,317.58,net banking,4,3,529.58
TXN00093,2026-04-24,CUST036,Smith LLC,travel,649.12,debit card,4,4,531.51
TXN01774,2026-05-07,CUST036,"Perry, Carroll and Wright",entertainment,797.79,UPI,5,3,522.41
TXN01398,2026-05-17,CUST036,Thompson Ltd,travel,45.87,UPI,5,6,462.95
TXN00923,2026-06-11,CUST036,Jones Inc,shopping,963.09,credit card,6,3,533.38
TXN01365,2025-06-18,CUST037,Rogers LLC,dining,313.21,UPI,6,2,313.21
TXN01920,2025-06-18,CUST037,Baldwin-Berry,entertainment,223.74,UPI,6,2,268.48
TXN00973,2025-06-19,CUST037,Davis-Young,dining,396.65,net banking,6,3,311.2
TXN00682,2025-07-08,CUST037,Myers-Hampton,utilities,727.96,net banking,7,1,415.39
